MetaTest/__unnamed_task__/MinReturn,MetaTest/Average/TerminationRate,MetaTest/__unnamed_task__/NumEpisodes,MetaTest/Average/NumEpisodes,MetaTest/__unnamed_task__/MaxReturn,MetaTest/__unnamed_task__/AverageReturn,MetaTest/Average/StdReturn,MetaTest/Average/MinReturn,MetaTest/Average/Iteration,MetaTest/__unnamed_task__/StdReturn,MetaTest/Average/AverageDiscountedReturn,MetaTest/__unnamed_task__/TerminationRate,MetaTest/__unnamed_task__/AverageDiscountedReturn,MetaTest/Average/AverageReturn,TotalEnvSteps,MetaTest/Average/MaxReturn,MetaTest/__unnamed_task__/Iteration
10.218405214790405,1.0,183,183,2185.8790603141983,418.5000393845128,533.8317122866814,10.218405214790405,265,533.8317122866814,418.50003938451283,1.0,418.50003938451283,418.5000393845128,2440589,2185.8790603141983,265
67.19723779353237,1.0,177,177,4134.0308298256,448.8573253756921,612.8871006811421,67.19723779353237,266,612.8871006811421,448.8573253756922,1.0,448.8573253756922,448.8573253756921,2448881,4134.0308298256,266
84.1369520929857,1.0,110,110,4450.615747560464,1057.900024535237,753.4964905063392,84.1369520929857,267,753.4964905063392,1057.9000245352372,1.0,1057.9000245352372,1057.900024535237,2457451,4450.615747560464,267
8.566767635235173,1.0,93,93,2802.0246688853413,1156.8300689195376,723.7589478358774,8.566767635235173,268,723.7589478358774,1156.8300689195376,1.0,1156.8300689195376,1156.8300689195376,2466249,2802.0246688853413,268
20.341087335109595,1.0,121,121,3017.481838119841,861.9710429085641,804.4384941731618,20.341087335109595,269,804.4384941731618,861.9710429085642,1.0,861.9710429085642,861.9710429085641,2475584,3017.481838119841,269
98.33751340680338,1.0,126,126,2891.412727815289,813.4051038635538,616.7725345365208,98.33751340680338,270,616.7725345365208,813.4051038635536,1.0,813.4051038635536,813.4051038635538,2486061,2891.412727815289,270
54.02053268105609,1.0,131,131,2384.0232255506103,709.8671601577389,655.0484029422795,54.02053268105609,271,655.0484029422795,709.8671601577387,1.0,709.8671601577387,709.8671601577389,2495544,2384.0232255506103,271
6.403126544735077,0.9921875,128,128,4666.373486705378,771.3724776536719,775.2123566942594,6.403126544735077,272,775.2123566942594,771.3724776536719,0.9921875,771.3724776536719,771.3724776536719,2505161,4666.373486705378,272
19.619179671699783,1.0,132,132,3297.510680046753,729.8780892435839,767.8680470097465,19.619179671699783,273,767.8680470097465,729.8780892435836,1.0,729.8780892435836,729.8780892435839,2513856,3297.510680046753,273
2.920887976706754,1.0,197,197,3190.483716224042,409.17833325433486,594.902357872754,2.920887976706754,274,594.902357872754,409.17833325433486,1.0,409.17833325433486,409.17833325433486,2522070,3190.483716224042,274
9.686684644279195,1.0,159,159,3537.6653544675664,542.8723915083576,674.0675361866181,9.686684644279195,275,674.0675361866181,542.8723915083576,1.0,542.8723915083576,542.8723915083576,2531487,3537.6653544675664,275
11.139928861809612,1.0,140,140,2175.1218242174486,707.299991834159,651.996943406439,11.139928861809612,276,651.996943406439,707.2999918341588,1.0,707.2999918341588,707.299991834159,2540383,2175.1218242174486,276
66.18153350941063,1.0,128,128,2697.353990070086,790.4837401917254,669.261138280112,66.18153350941063,277,669.261138280112,790.4837401917254,1.0,790.4837401917254,790.4837401917254,2549119,2697.353990070086,277
44.64609364479477,0.9929577464788732,142,142,4372.280229260547,687.2551086041719,767.8377380190205,44.64609364479477,278,767.8377380190205,687.2551086041719,0.9929577464788732,687.2551086041719,687.2551086041719,2559187,4372.280229260547,278
94.65399963790874,0.9915966386554622,119,119,3946.242145267001,931.6937163640068,1026.6000168110477,94.65399963790874,279,1026.6000168110477,931.6937163640071,0.9915966386554622,931.6937163640071,931.6937163640068,2568270,3946.242145267001,279
65.935287855563,1.0,132,132,3320.2600528866083,738.2322564117726,706.9214484764371,65.935287855563,280,706.9214484764371,738.2322564117726,1.0,738.2322564117726,738.2322564117726,2577483,3320.2600528866083,280
18.006316014400426,0.992,125,125,3762.7118443261493,791.624952178075,856.6376923363003,18.006316014400426,281,856.6376923363003,791.624952178075,0.992,791.624952178075,791.624952178075,2587513,3762.7118443261493,281
89.74685230600451,0.9915254237288136,118,118,4167.50593451637,939.2394224496556,1004.1609368078708,89.74685230600451,282,1004.1609368078708,939.2394224496556,0.9915254237288136,939.2394224496556,939.2394224496556,2596931,4167.50593451637,282
23.609211200598573,1.0,126,126,3507.0254867065273,826.9819053976327,882.1192065665313,23.609211200598573,283,882.1192065665313,826.9819053976327,1.0,826.9819053976327,826.9819053976327,2606738,3507.0254867065273,283
-4.37029163616924,0.9668874172185431,151,151,3928.038214656077,674.0091314551535,946.4737932076887,-4.37029163616924,284,946.4737932076887,674.0091314551534,0.9668874172185431,674.0091314551534,674.0091314551535,2615333,3928.038214656077,284
73.8682209443296,1.0,130,130,3761.8268549071718,834.7559149275901,979.3642051633778,73.8682209443296,285,979.3642051633778,834.7559149275903,1.0,834.7559149275903,834.7559149275901,2626194,3761.8268549071718,285
-5.524037128484428,1.0,165,165,3274.9637957208333,511.5455505580285,657.7737959094118,-5.524037128484428,286,657.7737959094118,511.5455505580284,1.0,511.5455505580284,511.5455505580285,2637159,3274.9637957208333,286
64.31216250959449,1.0,163,163,4034.139714887119,551.0770369608115,743.0707706569976,64.31216250959449,287,743.0707706569976,551.0770369608115,1.0,551.0770369608115,551.0770369608115,2648327,4034.139714887119,287
1.8392048528654024,1.0,187,187,3221.2719492146593,438.7481424926381,587.6958497661648,1.8392048528654024,288,587.6958497661648,438.7481424926381,1.0,438.7481424926381,438.7481424926381,2655942,3221.2719492146593,288
14.963088783995605,1.0,142,142,3701.927611704688,657.4943490467917,756.1644460838605,14.963088783995605,289,756.1644460838605,657.4943490467917,1.0,657.4943490467917,657.4943490467917,2665647,3701.927611704688,289
72.1624472584529,0.9924812030075187,133,133,4176.00420008289,723.9055574864482,878.9532286194762,72.1624472584529,290,878.9532286194762,723.905557486448,0.9924812030075187,723.905557486448,723.9055574864482,2677436,4176.00420008289,290
19.808840932412405,0.9803921568627451,153,153,4132.612862029336,605.2222312048004,911.1213093862389,19.808840932412405,291,911.1213093862389,605.2222312048004,0.9803921568627451,605.2222312048004,605.2222312048004,2686267,4132.612862029336,291
72.32396978052742,0.9921259842519685,127,127,4186.97074061868,853.8149597357093,974.8413602085188,72.32396978052742,292,974.8413602085188,853.8149597357093,0.9921259842519685,853.8149597357093,853.8149597357093,2694458,4186.97074061868,292
78.68172060784912,0.99375,160,160,3678.2072076287704,523.3197327652288,630.9876650653243,78.68172060784912,293,630.9876650653243,523.3197327652288,0.99375,523.3197327652288,523.3197327652288,2704284,3678.2072076287704,293
14.572336379053127,1.0,126,126,3968.564614068206,789.2916203337278,801.6634275653646,14.572336379053127,294,801.6634275653646,789.2916203337277,1.0,789.2916203337277,789.2916203337278,2713041,3968.564614068206,294
30.121327002937786,0.9722222222222222,108,108,4856.502001836004,1195.9722258392121,1275.917214474626,30.121327002937786,295,1275.917214474626,1195.9722258392121,0.9722222222222222,1195.9722258392121,1195.9722258392121,2723539,4856.502001836004,295
