MetaTest/Average/TerminationRate,MetaTest/Average/Iteration,MetaTest/__unnamed_task__/MinReturn,MetaTest/__unnamed_task__/MaxReturn,MetaTest/Average/NumEpisodes,MetaTest/Average/AverageReturn,MetaTest/Average/StdReturn,MetaTest/Average/MaxReturn,MetaTest/__unnamed_task__/Iteration,MetaTest/__unnamed_task__/StdReturn,TotalEnvSteps,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/MinReturn,MetaTest/__unnamed_task__/AverageDiscountedReturn,MetaTest/__unnamed_task__/TerminationRate,MetaTest/__unnamed_task__/NumEpisodes,MetaTest/__unnamed_task__/AverageReturn
1.0,261,2.84431264379238,2742.7491654181626,139,678.476143670551,663.3741866882841,2742.7491654181626,261,663.3741866882841,2204210,678.476143670551,2.84431264379238,678.476143670551,1.0,139,678.476143670551
1.0,262,-1.9977340319400891,3247.634353897945,145,645.4375120648731,621.6982974111189,3247.634353897945,262,621.6982974111189,2211828,645.4375120648731,-1.9977340319400891,645.4375120648731,1.0,145,645.4375120648731
1.0,263,6.471801799901379,3530.351595863377,129,768.5102098765453,728.536318772679,3530.351595863377,263,728.536318772679,2219398,768.5102098765453,6.471801799901379,768.5102098765453,1.0,129,768.5102098765453
1.0,264,39.91358979610902,2993.2378296638058,129,784.351631468016,700.4935345257701,2993.2378296638058,264,700.4935345257701,2227098,784.351631468016,39.91358979610902,784.351631468016,1.0,129,784.351631468016
1.0,265,5.853326255989771,2941.403656889889,119,802.7842629431557,722.381965813507,2941.403656889889,265,722.381965813507,2234793,802.7842629431557,5.853326255989771,802.7842629431557,1.0,119,802.7842629431557
0.990909090909091,266,9.49309751527256,4135.329339714324,110,1012.279669180404,861.4350247429118,4135.329339714324,266,861.4350247429118,2242509,1012.279669180404,9.49309751527256,1012.279669180404,0.990909090909091,110,1012.279669180404
1.0,267,5.517325399613651,3238.298282855601,138,657.0642615659646,681.114947279031,3238.298282855601,267,681.114947279031,2250261,657.0642615659648,5.517325399613651,657.0642615659648,1.0,138,657.0642615659646
1.0,268,10.026038601145038,2039.0401500279695,153,558.5494358319638,522.4027147315878,2039.0401500279695,268,522.4027147315878,2257732,558.5494358319638,10.026038601145038,558.5494358319638,1.0,153,558.5494358319638
0.9849624060150376,269,5.488230077663467,4336.359613332906,133,737.7679114830383,788.89684059752,4336.359613332906,269,788.89684059752,2265376,737.7679114830385,5.488230077663467,737.7679114830385,0.9849624060150376,133,737.7679114830383
1.0,270,4.016682666467073,2344.4924365877296,147,642.0962566433035,550.4629695988575,2344.4924365877296,270,550.4629695988575,2273254,642.0962566433034,4.016682666467073,642.0962566433034,1.0,147,642.0962566433035
1.0,271,7.080726346690597,1980.4643122752846,154,559.9694497703695,474.78397396873567,1980.4643122752846,271,474.78397396873567,2280979,559.9694497703695,7.080726346690597,559.9694497703695,1.0,154,559.9694497703695
1.0,272,10.730986039137624,2237.8760647125728,166,527.5128268555795,509.7101035196179,2237.8760647125728,272,509.7101035196179,2289317,527.5128268555794,10.730986039137624,527.5128268555794,1.0,166,527.5128268555795
1.0,273,9.237234855330607,2932.9391196164397,142,671.3670652195975,566.9979766036425,2932.9391196164397,273,566.9979766036425,2297423,671.3670652195974,9.237234855330607,671.3670652195974,1.0,142,671.3670652195975
1.0,274,7.171679124465659,2909.441583962321,137,715.1956777603036,600.3179154045682,2909.441583962321,274,600.3179154045682,2305098,715.1956777603035,7.171679124465659,715.1956777603035,1.0,137,715.1956777603036
0.9927007299270073,275,50.77484293710674,4048.6707427558654,137,669.3829405658344,605.7104871894884,4048.6707427558654,275,605.7104871894884,2312587,669.3829405658344,50.77484293710674,669.3829405658344,0.9927007299270073,137,669.3829405658344
1.0,276,8.725269069693583,3775.4719619438943,150,634.0016107747413,636.8138024147986,3775.4719619438943,276,636.8138024147986,2320373,634.0016107747413,8.725269069693583,634.0016107747413,1.0,150,634.0016107747413
1.0,277,2.9904126948254337,3087.2531022462817,134,690.1469013954708,607.1492976054813,3087.2531022462817,277,607.1492976054813,2328520,690.1469013954708,2.9904126948254337,690.1469013954708,1.0,134,690.1469013954708
1.0,278,-0.17868077713086317,2080.53292970216,144,586.2579695301665,482.832862509059,2080.53292970216,278,482.832862509059,2336542,586.2579695301664,-0.17868077713086317,586.2579695301664,1.0,144,586.2579695301665
1.0,279,4.11850503715044,2699.2099606460497,142,622.097506666252,534.4671888413413,2699.2099606460497,279,534.4671888413413,2344234,622.097506666252,4.11850503715044,622.097506666252,1.0,142,622.097506666252
1.0,280,3.607116511106976,3081.4884487705726,163,511.317890392191,479.2228837916523,3081.4884487705726,280,479.2228837916523,2352320,511.3178903921911,3.607116511106976,511.3178903921911,1.0,163,511.317890392191
1.0,281,6.765641836871186,2303.846682426435,158,567.7753878311373,532.6568802775574,2303.846682426435,281,532.6568802775574,2360144,567.7753878311373,6.765641836871186,567.7753878311373,1.0,158,567.7753878311373
1.0,282,11.577108689001317,2190.5796586148367,155,570.6937474386485,576.1915552374081,2190.5796586148367,282,576.1915552374081,2367595,570.6937474386485,11.577108689001317,570.6937474386485,1.0,155,570.6937474386485
1.0,283,6.614477992927423,3799.82916228163,137,696.1971591689716,659.1022254674729,3799.82916228163,283,659.1022254674729,2375219,696.1971591689717,6.614477992927423,696.1971591689717,1.0,137,696.1971591689716
1.0,284,14.300491712323222,2603.7852498273396,150,595.2992844659125,506.3149261761214,2603.7852498273396,284,506.3149261761214,2382692,595.2992844659125,14.300491712323222,595.2992844659125,1.0,150,595.2992844659125
1.0,285,10.16133128593021,2538.5226018120784,125,770.9954613831424,627.800949313805,2538.5226018120784,285,627.800949313805,2390317,770.9954613831422,10.16133128593021,770.9954613831422,1.0,125,770.9954613831424
1.0,286,14.810076028319653,2271.471228038765,142,648.4701847160717,550.9119693057922,2271.471228038765,286,550.9119693057922,2398547,648.4701847160717,14.810076028319653,648.4701847160717,1.0,142,648.4701847160717
1.0,287,25.59065229750174,2061.291686103021,167,555.5426818626369,524.8618798165213,2061.291686103021,287,524.8618798165213,2406217,555.5426818626369,25.59065229750174,555.5426818626369,1.0,167,555.5426818626369
1.0,288,26.872439266517407,3033.5967304656156,149,665.5927611208863,630.4401582373356,3033.5967304656156,288,630.4401582373356,2413969,665.5927611208863,26.872439266517407,665.5927611208863,1.0,149,665.5927611208863
1.0,289,28.278960711331123,3204.6067517457873,159,536.5780650195218,478.9124526099745,3204.6067517457873,289,478.9124526099745,2421368,536.5780650195218,28.278960711331123,536.5780650195218,1.0,159,536.5780650195218
1.0,290,55.93951403620975,2266.1138323582645,166,482.84902416242227,429.365950833462,2266.1138323582645,290,429.365950833462,2428765,482.84902416242227,55.93951403620975,482.84902416242227,1.0,166,482.84902416242227
1.0,291,41.347479811271626,2161.4183225814254,154,579.5176145821763,465.40822318748724,2161.4183225814254,291,465.40822318748724,2436297,579.5176145821763,41.347479811271626,579.5176145821763,1.0,154,579.5176145821763
1.0,292,17.918658979518202,2312.972924035505,169,528.4520902154113,503.83601954394675,2312.972924035505,292,503.83601954394675,2443929,528.4520902154113,17.918658979518202,528.4520902154113,1.0,169,528.4520902154113
1.0,293,58.29778538630953,2622.079650722691,138,679.3278797219248,563.8745283974342,2622.079650722691,293,563.8745283974342,2451975,679.3278797219248,58.29778538630953,679.3278797219248,1.0,138,679.3278797219248
1.0,294,22.663346219382518,2634.898836280532,149,581.8181237024118,481.1934218072312,2634.898836280532,294,481.1934218072312,2459615,581.8181237024116,22.663346219382518,581.8181237024116,1.0,149,581.8181237024118
1.0,295,25.437264001838386,2510.3146327605996,155,576.9465244333084,525.7951468311364,2510.3146327605996,295,525.7951468311364,2467356,576.9465244333084,25.437264001838386,576.9465244333084,1.0,155,576.9465244333084
1.0,296,28.010499938920837,2144.2174239176907,165,499.62256665959933,428.91944489668055,2144.2174239176907,296,428.91944489668055,2475049,499.62256665959933,28.010499938920837,499.62256665959933,1.0,165,499.62256665959933
1.0,297,41.215411944099024,2969.2742814994417,126,700.6687728456252,624.1493063043874,2969.2742814994417,297,624.1493063043874,2482850,700.6687728456253,41.215411944099024,700.6687728456253,1.0,126,700.6687728456252
1.0,298,26.62199731447276,3272.6923074028787,131,740.113178885224,600.0036681038424,3272.6923074028787,298,600.0036681038424,2490479,740.1131788852241,26.62199731447276,740.1131788852241,1.0,131,740.113178885224
0.9923076923076923,299,59.767205370400596,4216.0997750149145,130,761.9753068886165,752.6891166997325,4216.0997750149145,299,752.6891166997325,2497998,761.9753068886164,59.767205370400596,761.9753068886164,0.9923076923076923,130,761.9753068886165
1.0,300,26.71178762424348,2430.738964239693,146,620.1906878490913,517.6864306142668,2430.738964239693,300,517.6864306142668,2505607,620.1906878490911,26.71178762424348,620.1906878490911,1.0,146,620.1906878490913
1.0,301,75.23371712800851,3502.5217700277376,149,600.2745512110602,570.1575866644637,3502.5217700277376,301,570.1575866644637,2513172,600.27455121106,75.23371712800851,600.27455121106,1.0,149,600.2745512110602
1.0,302,28.633835449261195,2404.4789913827453,159,542.1386085738512,509.7930930947547,2404.4789913827453,302,509.7930930947547,2520583,542.1386085738511,28.633835449261195,542.1386085738511,1.0,159,542.1386085738512
1.0,303,26.461191525575224,3668.475466492522,128,738.3231988127912,587.1742340075631,3668.475466492522,303,587.1742340075631,2528238,738.3231988127914,26.461191525575224,738.3231988127914,1.0,128,738.3231988127912
1.0,304,75.05272742646235,2036.275576153991,136,647.6810762684072,495.2435452392012,2036.275576153991,304,495.2435452392012,2535697,647.6810762684071,75.05272742646235,647.6810762684071,1.0,136,647.6810762684072
1.0,305,72.45170882407719,3142.3655671472084,107,963.5374636196134,725.9972248856758,3142.3655671472084,305,725.9972248856758,2543136,963.5374636196133,72.45170882407719,963.5374636196133,1.0,107,963.5374636196134
