MetaTest/__unnamed_task__/AverageDiscountedReturn,MetaTest/__unnamed_task__/Iteration,MetaTest/__unnamed_task__/NumEpisodes,MetaTest/Average/StdReturn,MetaTest/Average/MinReturn,MetaTest/Average/TerminationRate,TotalEnvSteps,MetaTest/Average/NumEpisodes,MetaTest/__unnamed_task__/StdReturn,MetaTest/__unnamed_task__/MinReturn,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/AverageReturn,MetaTest/__unnamed_task__/AverageReturn,MetaTest/__unnamed_task__/TerminationRate,MetaTest/Average/Iteration,MetaTest/__unnamed_task__/MaxReturn,MetaTest/Average/MaxReturn
1124.4565810484683,259,96,320.9819682651503,571.6139756371256,1.0,2395290,96,320.9819682651503,571.6139756371256,1124.4565810484683,1124.4565810484683,1124.4565810484683,1.0,259,2324.138718462645,2324.138718462645
1038.7039714816153,260,102,275.2927402953948,667.444678322043,1.0,2405658,102,275.2927402953948,667.444678322043,1038.7039714816153,1038.7039714816153,1038.7039714816153,1.0,260,2303.3253962704807,2303.3253962704807
1245.3356431712173,261,87,483.6185091155059,40.98496313753554,1.0,2416162,87,483.6185091155059,40.98496313753554,1245.3356431712173,1245.3356431712173,1245.3356431712173,1.0,261,2821.010651300555,2821.010651300555
1034.7689829446128,262,97,201.37305003167873,712.2041979346186,1.0,2425670,97,201.37305003167873,712.2041979346186,1034.7689829446128,1034.7689829446128,1034.7689829446128,1.0,262,1887.3850325540157,1887.3850325540157
1008.6621471230308,263,103,288.6245951811702,257.00801352051934,1.0,2434434,103,288.6245951811702,257.00801352051934,1008.6621471230308,1008.6621471230306,1008.6621471230306,1.0,263,2019.3270636687403,2019.3270636687403
956.672514343578,264,106,230.38818325070986,294.28021112693466,1.0,2442344,106,230.38818325070986,294.28021112693466,956.672514343578,956.6725143435779,956.6725143435779,1.0,264,1902.7443825348373,1902.7443825348373
1033.7599698158012,265,101,208.81533006346893,680.4808827742226,1.0,2452413,101,208.81533006346893,680.4808827742226,1033.7599698158012,1033.7599698158015,1033.7599698158015,1.0,265,1952.868282018887,1952.868282018887
1133.6006387681286,266,92,310.4781511916991,587.4418960902663,1.0,2461172,92,310.4781511916991,587.4418960902663,1133.6006387681286,1133.6006387681289,1133.6006387681289,1.0,266,2740.266204154898,2740.266204154898
1119.173342105224,267,95,362.02507590247694,59.561211316410926,1.0,2470230,95,362.02507590247694,59.561211316410926,1119.173342105224,1119.1733421052238,1119.1733421052238,1.0,267,2543.641671744063,2543.641671744063
1264.5420260595981,268,84,346.44146314490763,703.4170927769386,1.0,2480293,84,346.44146314490763,703.4170927769386,1264.5420260595981,1264.542026059598,1264.542026059598,1.0,268,2645.8743637483262,2645.8743637483262
997.4804086981416,269,106,204.14280447554128,42.9044966913547,1.0,2489997,106,204.14280447554128,42.9044966913547,997.4804086981416,997.4804086981413,997.4804086981413,1.0,269,1593.7701311789556,1593.7701311789556
1115.381963257105,270,93,275.03180583943237,701.9085629781554,1.0,2500293,93,275.03180583943237,701.9085629781554,1115.381963257105,1115.381963257105,1115.381963257105,1.0,270,2036.6223842631803,2036.6223842631803
1276.3330068594814,271,87,345.727521800342,764.9261245853739,1.0,2511086,87,345.727521800342,764.9261245853739,1276.3330068594814,1276.3330068594812,1276.3330068594812,1.0,271,2604.2373853527492,2604.2373853527492
1232.3845408196462,272,90,368.8117078609199,678.6941078304758,1.0,2519507,90,368.8117078609199,678.6941078304758,1232.3845408196462,1232.3845408196462,1232.3845408196462,1.0,272,2977.4700937976163,2977.4700937976163
1187.0951096760884,273,90,353.3165445056701,658.6902974694735,1.0,2531000,90,353.3165445056701,658.6902974694735,1187.0951096760884,1187.0951096760884,1187.0951096760884,1.0,273,3061.0487659895316,3061.0487659895316
971.6613920920623,274,107,293.36788381956745,244.83759501425638,1.0,2541819,107,293.36788381956745,244.83759501425638,971.6613920920623,971.6613920920623,971.6613920920623,1.0,274,1937.7036203153732,1937.7036203153732
1010.7660108809849,275,101,510.74021098575605,253.34679253171637,1.0,2551760,101,510.74021098575605,253.34679253171637,1010.7660108809849,1010.7660108809849,1010.7660108809849,1.0,275,2643.138126627564,2643.138126627564
1030.7630909219554,276,104,197.1649934856419,713.3985944142779,1.0,2561549,104,197.1649934856419,713.3985944142779,1030.7630909219554,1030.7630909219554,1030.7630909219554,1.0,276,2403.669214000255,2403.669214000255
944.9156636951443,277,107,242.55646667999986,559.9242694580208,1.0,2570473,107,242.55646667999986,559.9242694580208,944.9156636951443,944.9156636951443,944.9156636951443,1.0,277,2548.98832318177,2548.98832318177
1112.4758572468777,278,93,237.57622256634855,683.1919827235926,1.0,2579304,93,237.57622256634855,683.1919827235926,1112.4758572468777,1112.4758572468777,1112.4758572468777,1.0,278,2356.3880551447496,2356.3880551447496
1125.1888631338136,279,93,298.87221148290485,694.4908471843754,1.0,2588730,93,298.87221148290485,694.4908471843754,1125.1888631338136,1125.1888631338136,1125.1888631338136,1.0,279,2768.4192830480783,2768.4192830480783
